,AltimetriaNorm,AmplitudeNorm,concavoConvNorm,CurvaturaNegativaNorm,CurvaturaPositivaNorm,DeclividadeNorm,GeomIgualA1,GeomIgualA2,GeomIgualA3,GeomIgualA4,GeomIgualA5,GeomIgualA6,GeomIgualA7,GeomIgualA8,OrientacaoEncosta=1,OrientacaoEncosta=2,OrientacaoEncosta=3,OrientacaoEncosta=4,OrientacaoEncosta=5,OrientacaoEncosta=6,OrientacaoEncosta=7,OrientacaoEncosta=8,OrientacaoEncosta=9,UsoSolo=1,UsoSolo=2,UsoSolo=3,UsoSolo=4,UsoSolo=5,positivoDeRisco
2337,0.4693140794223827,0.0625,0.32431605361497856,0.9465596793587174,0.043614751193355464,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2338,0.4693140794223827,0.0625,0.002052349148806783,1.0,0.03934180458776408,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2339,0.4693140794223827,0.0625,0.0008323642831496025,0.935871743486974,0.010380227742196664,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2340,0.4693140794223827,0.0625,0.0033661790820934327,0.9318637274549099,0.056020606234957936,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2341,0.4693140794223827,0.0625,0.0033661790820934327,0.9541941482965932,0.024177774746092215,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2342,0.26353790613718414,0.25,0.01687985800979386,0.834021002004008,0.47641760545940665,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2343,0.5054151624548736,0.0625,0.0029438766156027942,0.8984634869739478,0.1134862884605974,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2344,0.5054151624548736,0.0625,0.0020992716826215177,0.9679358717434869,0.16710164763872062,0.18181818181818182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2345,0.5054151624548736,0.0625,0.0008596095490777124,0.9242119438877755,0.11651286629228645,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2346,0.5054151624548736,0.0625,0.0007385192155201333,0.935871743486974,0.0963878290346833,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2347,0.4693140794223827,0.0625,0.0016769692161308792,0.8668104208416834,0.1825096128323341,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2348,0.4693140794223827,0.0625,0.002191076522574877,0.9450327855711423,0.04054813534037508,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2349,0.4332129963898917,0.0625,0.0008067700509444843,0.9278557114228457,0.11863117419653331,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2350,0.4332129963898917,0.0625,0.009157755717130477,0.9299337875751503,0.05825606242372386,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2351,0.4332129963898917,0.0625,0.0010435155163949217,0.9401468537074149,0.09587623209596075,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2352,0.4693140794223827,0.0625,0.0074202827604035616,0.9541941482965932,0.11533619333322459,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2353,0.4693140794223827,0.0625,0.002915723230450743,0.8657314629258517,0.07414448387283332,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2354,0.20216606498194944,0.125,0.010123018545943647,0.935871743486974,0.10960482472985457,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2355,0.18050541516245489,0.125,0.0003631392828442295,0.9519038076152304,0.1180817635710356,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2356,0.18050541516245489,0.0625,8.160441779779498e-05,0.9484184368737475,0.15199619193930827,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2357,0.18050541516245489,0.125,0.0007385192155201333,0.9470941883767535,0.034755226815390616,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2358,0.18050541516245489,0.125,0.0010495483605102204,0.9492319038076152,0.04608969406503064,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2359,0.18050541516245489,0.125,0.00048826581445553973,0.9378757515030061,0.058534845683085715,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2360,0.18050541516245489,0.0625,0.002240039284065721,0.9334053707414829,0.09125480641616705,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2361,0.18050541516245489,0.125,0.0008323642831496025,0.8863182364729459,0.26087884939624145,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2362,0.23826714801444043,0.0625,0.023636697473644077,0.9454909819639279,0.4695814840463314,0.6363636363636364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2363,0.2527075812274368,0.125,0.009157755717130477,0.9216211623246493,0.1940843082097221,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2364,0.2527075812274368,0.25,0.013501438277868753,0.8717434869739479,0.36756757157537745,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2365,0.2527075812274368,0.25,0.005055388948055986,0.8618776753507014,0.30893559661841835,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2366,0.2527075812274368,0.25,0.008433808679981093,0.8528820841683367,0.4057349275385959,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2367,0.2527075812274368,0.25,0.010123018545943647,0.8316633266533067,0.4628410090174521,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2368,0.2527075812274368,0.0625,0.006369218881342636,0.9486973947895792,0.4145351363294625,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2369,0.2527075812274368,0.0625,0.005296704739719772,0.918382364729459,0.36410205839916127,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2370,0.21660649819494585,0.125,0.0024447917903387744,0.8557114228456913,0.14299282726263013,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2371,0.21660649819494585,0.125,0.0008690863542677356,0.8726864929859719,0.30275639533245646,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2372,0.19133574007220217,0.25,0.003124863290429647,0.8939921442885772,0.13769668677959365,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2373,0.18050541516245489,0.0625,0.0023526531625159,0.962591743486974,0.021525626557960968,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2374,0.18050541516245489,0.0625,0.006068914867633519,0.9679358717434869,0.012069980529658533,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2375,0.18050541516245489,0.0625,0.00018648982326922227,0.9679358717434869,0.05338402838843998,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2376,0.18050541516245489,0.0625,5.814298196944107e-05,1.0,0.006740475028879277,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2377,0.18050541516245489,0.0625,0.00010037322861850491,1.0,0.016618744615256857,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2378,0.18050541516245489,0.0625,0.047285635597119825,1.0,0.042368382419453135,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2379,0.18050541516245489,0.0625,0.02814125700359689,1.0,0.006283745008222623,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2380,0.18050541516245489,0.0625,0.002990799149417529,1.0,0.021183820487307208,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2381,0.21660649819494585,0.0625,0.002615419216741625,0.9519038076152304,0.178620734653204,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2382,0.20216606498194944,0.0625,0.003788481548584071,0.8356713426853707,0.18836702705828795,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2383,0.18050541516245489,0.0625,0.0016769692161308792,0.9457375551102205,0.13117864520233288,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2384,0.18050541516245489,0.0625,0.0040418630284784545,0.935871743486974,0.11039298059342278,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2385,0.18050541516245489,0.0625,0.004492318880121145,0.9318637274549099,0.17794676129479994,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2386,0.18050541516245489,0.0625,0.00674459881401854,0.962591743486974,0.1631178645202333,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2387,0.18050541516245489,0.0625,0.0008323642831496025,0.9373986372745491,0.29657793549133327,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2388,0.18050541516245489,0.0625,0.0004569843504736988,0.9519038076152304,0.0773682860316241,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2389,0.21660649819494585,0.0625,0.002052349148806783,0.9008926653306613,0.23514404048881973,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2390,0.21660649819494585,0.0625,0.011249158343971357,0.9168708617234469,0.16780083012164143,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2391,0.20216606498194944,0.0625,0.0005508294181031679,0.9020261322645291,0.24319390710289324,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2392,0.19133574007220217,0.0625,0.0006634432965533472,0.9118236472945892,0.16626307352611888,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2393,0.18050541516245489,0.0625,0.0004945223099570917,0.9519038076152304,0.1417464584887278,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2394,0.18050541516245489,0.0625,2.6150360634029884e-05,0.9244203607214428,0.1931656580545377,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2395,0.18050541516245489,0.0625,0.0023526531625159,0.9275972745490982,0.1581746517804315,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2396,0.18050541516245489,0.0625,0.007870738612046251,0.9267107014028055,0.08975412206258092,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2397,0.18050541516245489,0.0625,0.023636697473644077,0.9478957915831663,0.11121672580924996,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2398,0.18050541516245489,0.0625,0.001113899148196037,0.920536753507014,0.0546326214968585,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2399,0.18050541516245489,0.0625,0.0016769692161308792,0.9398797595190381,0.1297528467774583,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2400,0.1444043321299639,0.0625,0.0013788733375585478,0.9443097394789579,0.07694269669419405,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2401,0.1444043321299639,0.0625,0.0014517411213885478,0.9519038076152304,0.03219427634242295,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2402,0.1624548736462094,0.25,0.00022907514183211143,0.9104089779559118,0.14311590710585903,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2403,0.20938628158844766,0.25,0.0006020175446714313,0.915258997995992,0.41790500312148277,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2404,0.19855595667870035,0.125,0.00674459881401854,0.9127143887775551,0.41088426194356414,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2405,0.18050541516245489,0.25,0.00674459881401854,0.8648724649298598,0.35909211562387394,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2406,0.18050541516245489,0.25,0.0018069083066503168,0.89953250501002,0.26187164403529867,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2407,0.1444043321299639,0.0625,0.007870738612046251,0.9572479358717435,0.06978330533143326,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2408,0.1444043321299639,0.0625,0.019132137943691258,0.9639278557114228,0.05560836290462498,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2409,0.1444043321299639,0.0625,0.005055388948055986,0.962591743486974,0.05251876226164402,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2410,0.1444043321299639,0.0625,0.036024236603316794,1.0,0.02146260374666906,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2411,0.1444043321299639,0.0625,0.001113899148196037,0.9559118236472945,0.0029657793549133326,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2412,0.1444043321299639,0.0625,0.0015470301256114418,0.9679358717434869,0.02471458080933153,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2413,0.1444043321299639,0.0625,0.00674459881401854,0.9679358717434869,0.05167648092484863,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2414,0.1444043321299639,0.25,0.00018081205106774894,0.9409343486973949,0.03357484663213511,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2415,0.1444043321299639,0.25,0.002052349148806783,0.9168336673346693,0.06384655650773549,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2416,0.1444043321299639,0.125,0.000385220634212092,0.9251838076152304,0.05841695595372791,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2417,0.1444043321299639,0.125,0.0004703905956539239,0.9390781563126253,0.04201545467621845,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2418,0.1444043321299639,0.125,0.0008768171921402999,0.8900658917835671,0.026961900115517107,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2419,0.1444043321299639,0.125,3.7442052904043164e-05,0.8379918236472945,0.12004362661431078,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2420,0.1444043321299639,0.0625,2.024420725867841e-05,0.8627655310621242,0.24319390710289324,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2421,0.1444043321299639,0.0625,0.00016557098613111522,0.8522760721442886,0.11977151635849748,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2422,0.1444043321299639,0.0625,0.0010435155163949217,0.962591743486974,0.02780418145231249,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2423,0.1444043321299639,0.25,0.008433808679981093,0.6437319438877755,0.3033184105202125,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2424,0.26714801444043323,0.25,0.002400916253280263,0.7004918637274549,0.3415139413873026,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2425,0.2527075812274368,0.125,0.013501438277868753,0.8789303406813627,0.022243345161849993,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2426,0.2527075812274368,0.125,0.005823211522263882,0.8767313827655311,0.09567011043079426,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2427,0.23465703971119134,0.125,0.0118122284119062,0.8892880160320642,0.07414448387283332,0.36363636363636365,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2428,0.2527075812274368,0.125,0.00037386441412519893,0.9071246492985972,0.09099530072261214,0.45454545454545453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2429,0.2527075812274368,0.125,6.454170894170722e-05,0.8900658917835671,0.541096804521034,0.45454545454545453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2430,0.2563176895306859,0.125,0.002159600461616477,0.863970501002004,0.18536120968208328,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2431,0.2743682310469314,0.125,0.0013391272429383687,0.8988745490981964,0.35424603215794553,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2432,0.2779783393501805,0.5,0.0004100618166589641,0.8541082164328657,0.3583647582370814,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2433,0.2779783393501805,0.5,0.0012871516067305936,0.8831211222444889,0.1136879614567315,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2434,0.2743682310469314,0.5,2.9989596817389576e-05,0.8649212024048096,0.24096957258670826,0.6363636363636364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2435,0.2743682310469314,0.5,1.7923908586792247e-05,0.891150621242485,0.1927756580693666,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2436,0.27075812274368233,0.5,7.221984346645341e-05,0.874343246492986,0.021183820487307208,0.6363636363636364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2437,0.26714801444043323,0.5,1.5912735320377232e-05,0.8834032865731463,0.18821280653183245,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2438,0.259927797833935,0.5,2.6150360634029884e-05,0.8289914228456914,0.13973417719641912,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2439,0.2527075812274368,0.5,0.0028835478366078344,0.8747260921843687,0.08762543393059187,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2440,0.2490974729241877,0.5,0.014346043210850031,0.8495451703406814,0.2542095530718801,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2441,0.24548736462093862,0.5,0.0009530221789814953,0.8343352304609218,0.4534884238217329,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2442,0.22021660649819494,0.25,0.0006833165127844234,0.9297641683366733,0.27388082608818154,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2443,0.18050541516245489,0.125,0.0033661790820934327,0.9267107014028055,0.1795942517264543,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2444,0.18050541516245489,0.125,0.001254666749640241,0.9519038076152304,0.12604562258381663,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2445,0.18050541516245489,0.125,0.00201481118932339,0.9331998396793587,0.1453810210881741,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2446,0.18050541516245489,0.0625,0.012375298479841042,0.9450327855711423,0.07024225968660609,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2447,0.18050541516245489,0.0625,0.004717546974863476,0.9519038076152304,0.1913965706693319,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2448,0.18050541516245489,0.0625,0.0006990055561775105,0.9679358717434869,0.03554857279282993,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2449,0.18050541516245489,0.0625,0.014177122224253777,0.9541941482965932,0.039170530830017834,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2450,0.18050541516245489,0.0625,0.0018881204493761982,0.9551102204408818,0.07877851411488539,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2451,0.18050541516245489,0.0625,0.002990799149417529,0.9633551903807616,0.05486691806589665,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2452,0.18050541516245489,0.0625,0.003929249150028275,0.9679358717434869,0.017896995517224505,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2453,0.18050541516245489,0.0625,0.010967623478924923,1.0,0.03489165266571663,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2454,0.18050541516245489,0.0625,0.0016769692161308792,0.9398797595190381,0.10331588960776085,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2455,0.1444043321299639,0.0625,0.001194337970645281,1.0,0.054752735560732485,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2456,0.1444043321299639,0.0625,0.005055388948055986,0.9572479358717435,0.052059066461632456,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2457,0.1444043321299639,0.0625,0.027015117205569185,0.9267107014028055,0.01664469518461235,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2458,0.1444043321299639,0.0625,0.004633086481565348,0.9251838076152304,0.04085509350360861,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2459,0.1444043321299639,0.0625,0.0007221984076371763,0.9679358717434869,0.089691099251289,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2460,0.18050541516245489,0.0625,0.00674459881401854,1.0,0.01970908670307655,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2461,0.17689530685920576,0.0625,0.05066405532904493,0.9551102204408818,0.022813516242832083,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2462,0.16967509025270758,0.0625,0.0020791619770092066,0.9551102204408818,0.07414448387283332,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2463,0.16606498194945848,0.0625,0.0009530221789814953,0.805240240480962,0.16118343493599105,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2464,0.6137184115523465,0.125,0.0033661790820934327,0.8766765531062124,0.2527652185260373,0.36363636363636365,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2465,0.6137184115523465,0.125,0.002240039284065721,0.9398797595190381,0.28391924775972444,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2466,0.6137184115523465,0.0625,0.0004703905956539239,0.7640997194388777,0.28916348710404993,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2467,0.4332129963898917,0.5,0.06248852439078281,0.9559118236472945,0.09806201148053188,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2468,0.4296028880866426,0.0625,0.018569067875756417,0.9519038076152304,0.2561358267628963,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2469,0.4259927797833935,0.0625,0.0001566803367645811,0.9465596793587174,0.2509509030056691,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2470,0.3971119133574007,0.0625,0.00674459881401854,0.9323090981963927,0.24051729123508397,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2471,0.3971119133574007,0.0625,0.028704327071531734,0.9139331462925852,0.29889495061235927,0.18181818181818182,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2472,0.3971119133574007,0.0625,0.0008323642831496025,0.8973947895791583,0.6384663065221936,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2473,0.3971119133574007,0.0625,0.0005753104610066169,0.8349870941883767,0.1257230940789698,0.5454545454545454,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2474,0.33574007220216606,0.125,0.006181528746083698,0.8456448897795592,0.07414448387283332,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2475,0.34296028880866425,0.125,0.009447334599558625,0.8415115030060121,0.0803229437139565,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2476,0.36101083032490977,0.125,0.007495358679370347,0.9390781563126253,0.061524351272838354,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
